"table_schema","table_name","column_name","data_type"
"configadm","store_type","desc_es","character varying"
"configadm","store_type","created_by","character varying"
"configadm","store_type","created_date","timestamp with time zone"
"configadm","store_type","last_modified_by","character varying"
"configadm","store_type","last_modified_date","timestamp with time zone"
"configadm","tax_geocode","tax_geocode_id","bigint"
"configadm","tax_geocode","country_id","bigint"
"configadm","tax_geocode","tax_geocode","character varying"
"configadm","tax_geocode","created_by","character varying"
"configadm","tax_geocode","created_date","timestamp with time zone"
"configadm","tax_geocode","last_modified_by","character varying"
"configadm","tax_geocode","last_modified_date","timestamp with time zone"
"configadm","tax_rounding_method","tax_rounding_method_id","bigint"
"configadm","tax_rounding_method","ref_code","character varying"
"configadm","tax_rounding_method","display_seq","integer"
"configadm","tax_rounding_method","active","smallint"
"configadm","tax_rounding_method","desc_en","character varying"
"configadm","tax_rounding_method","desc_es","character varying"
"configadm","tax_rounding_method","default_val","smallint"
"configadm","tax_rounding_method","created_by","character varying"
"configadm","tax_rounding_method","created_date","timestamp with time zone"
"configadm","tax_rounding_method","last_modified_by","character varying"
"configadm","tax_rounding_method","last_modified_date","timestamp with time zone"
"configadm","tax_template","tax_template_id","bigint"
"configadm","tax_template","tax_geocode_id","bigint"
"configadm","tax_template","tax_rounding_method_id","bigint"
"configadm","tax_template","print_tax_detail_on_receipt","smallint"
"configadm","tax_template","senior_citizen_age","smallint"
"configadm","tax_template","start_date","date"
"configadm","tax_template","end_date","date"
"configadm","tax_template","created_by","character varying"
"configadm","tax_template","created_date","timestamp with time zone"
"configadm","tax_template","last_modified_by","character varying"
"configadm","tax_template","last_modified_date","timestamp with time zone"
"configadm","test_table","test_id","bigint"
"configadm","test_table","ref_code","character varying"
"configadm","test_table","active","smallint"
"configadm","test_table","default_val","smallint"
"configadm","test_table","created_by","character varying"
"configadm","test_table","created_date","timestamp with time zone"
"configadm","test_table","last_modified_by","character varying"
"configadm","test_table","last_modified_date","timestamp with time zone"
"configadm","timezone","timezone_id","bigint"
"configadm","timezone","ref_code","character varying"
"configadm","timezone","ut_offset_hours","integer"
"configadm","timezone","observe_daylight_savings","integer"
"configadm","timezone","java_constant","character varying"
"configadm","timezone","desc_en","character varying"
"configadm","timezone","desc_es","character varying"
"configadm","timezone","created_by","character varying"
"configadm","timezone","created_date","timestamp with time zone"
"configadm","timezone","last_modified_by","character varying"
"configadm","timezone","last_modified_date","timestamp with time zone"
"configadm","vw_business_rules","business_category","character varying"
"configadm","vw_business_rules","business_rule_name","character varying"
"configadm","vw_business_rules","business_rule_parent_assoc_level","character varying"
"configadm","vw_business_rules","business_rule_parent_assoc_ref_code","character varying"
"configadm","vw_business_rules","business_rule_assoc_level","character varying"
"configadm","vw_business_rules","business_rule_assoc_ref_code","character varying"
"configadm","vw_business_rules","business_parameter_name","character varying"
"configadm","vw_business_rules","param_value","character varying"
"configadm","vw_business_rules","line_of_business","character varying"
"configadm","vw_business_rules","start_date","date"
"configadm","vw_business_rules","end_date","date"
"configadm","vw_config_business_rules","param_category_name","character varying"
"configadm","vw_config_business_rules","param_group_name","character varying"
"configadm","vw_config_business_rules","param_key_name","character varying"
"configadm","vw_config_business_rules","country","text"
"configadm","vw_config_business_rules","country_id","text"
"configadm","vw_config_business_rules","abbreviation","text"
"configadm","vw_config_business_rules","store_number","character varying"
"configadm","vw_config_business_rules","param_value","character varying"
"configadm","vw_config_business_rules","line_of_business","character varying"
"configadm","vw_config_business_rules","state_province_name","character varying"
