"table_schema","table_name","column_name","data_type"
"prcadm","store_sub_type","last_modified_date","timestamp with time zone"
"prcadm","store_type","store_type_id","bigint"
"prcadm","store_type","ref_code","character varying"
"prcadm","store_type","display_seq","integer"
"prcadm","store_type","default_val","smallint"
"prcadm","store_type","active","smallint"
"prcadm","store_type","desc_en","character varying"
"prcadm","store_type","desc_es","character varying"
"prcadm","store_type","created_by","character varying"
"prcadm","store_type","created_date","timestamp with time zone"
"prcadm","store_type","last_modified_by","character varying"
"prcadm","store_type","last_modified_date","timestamp with time zone"
"prcadm","supplier","supplier_id","bigint"
"prcadm","supplier","supplier_number","character varying"
"prcadm","supplier","supplier_name","character varying"
"prcadm","supplier","created_by","character varying"
"prcadm","supplier","created_date","timestamp with time zone"
"prcadm","supplier","last_modified_by","character varying"
"prcadm","supplier","last_modified_date","timestamp with time zone"
"prcadm","tax_geocode","tax_geocode_id","bigint"
"prcadm","tax_geocode","country_id","bigint"
"prcadm","tax_geocode","tax_geocode","character varying"
"prcadm","tax_geocode","created_by","character varying"
"prcadm","tax_geocode","created_date","timestamp with time zone"
"prcadm","tax_geocode","last_modified_by","character varying"
"prcadm","tax_geocode","last_modified_date","timestamp with time zone"
"prcadm","tax_rounding_method","tax_rounding_method_id","bigint"
"prcadm","tax_rounding_method","ref_code","character varying"
"prcadm","tax_rounding_method","display_seq","integer"
"prcadm","tax_rounding_method","active","smallint"
"prcadm","tax_rounding_method","desc_en","character varying"
"prcadm","tax_rounding_method","desc_es","character varying"
"prcadm","tax_rounding_method","default_val","smallint"
"prcadm","tax_rounding_method","created_by","character varying"
"prcadm","tax_rounding_method","created_date","timestamp with time zone"
"prcadm","tax_rounding_method","last_modified_by","character varying"
"prcadm","tax_rounding_method","last_modified_date","timestamp with time zone"
"prcadm","tax_template","tax_template_id","bigint"
"prcadm","tax_template","tax_geocode_id","bigint"
"prcadm","tax_template","tax_rounding_method_id","bigint"
"prcadm","tax_template","print_tax_detail_on_receipt","smallint"
"prcadm","tax_template","senior_citizen_age","smallint"
"prcadm","tax_template","start_date","date"
"prcadm","tax_template","end_date","date"
"prcadm","tax_template","created_by","character varying"
"prcadm","tax_template","created_date","timestamp with time zone"
"prcadm","tax_template","last_modified_by","character varying"
"prcadm","tax_template","last_modified_date","timestamp with time zone"
"prcadm","term_config","term_config_id","bigint"
"prcadm","term_config","zone_id","bigint"
"prcadm","term_config","rms_department_id","bigint"
"prcadm","term_config","rms_subdepartment_id","bigint"
"prcadm","term_config","rms_bracket_id","bigint"
"prcadm","term_config","rms_item_master_id","bigint"
"prcadm","term_config","term_config_name","character varying"
"prcadm","term_config","start_date","date"
"prcadm","term_config","end_date","date"
"prcadm","term_config","created_by","character varying"
"prcadm","term_config","created_date","timestamp with time zone"
"prcadm","term_config","last_modified_by","character varying"
"prcadm","term_config","last_modified_date","timestamp with time zone"
"prcadm","term_config","brand_id","bigint"
"prcadm","term_matrix","term_matrix_id","bigint"
"prcadm","term_matrix","term_config_id","bigint"
"prcadm","term_matrix","secondary_criteria_range_from","integer"
"prcadm","term_matrix","secondary_criteria_range_to","integer"
"prcadm","term_matrix","pct_discount","numeric"
"prcadm","term_matrix","secondary_criteria_id","bigint"
"prcadm","term_matrix","created_by","character varying"
"prcadm","term_matrix","created_date","timestamp with time zone"
"prcadm","term_matrix","last_modified_by","character varying"
"prcadm","term_matrix","last_modified_date","timestamp with time zone"
"prcadm","test_table","test_id","bigint"
"prcadm","test_table","ref_code","character varying"
"prcadm","test_table","active","smallint"
"prcadm","test_table","default_val","smallint"
"prcadm","test_table","created_by","character varying"
"prcadm","test_table","created_date","timestamp with time zone"
"prcadm","test_table","last_modified_by","character varying"
"prcadm","test_table","last_modified_date","timestamp with time zone"
"prcadm","timezone","timezone_id","bigint"
"prcadm","timezone","ref_code","character varying"
"prcadm","timezone","ut_offset_hours","integer"
"prcadm","timezone","observe_daylight_savings","integer"
"prcadm","timezone","java_constant","character varying"
"prcadm","timezone","desc_en","character varying"
"prcadm","timezone","desc_es","character varying"
"prcadm","timezone","created_by","character varying"
"prcadm","timezone","created_date","timestamp with time zone"
"prcadm","timezone","last_modified_by","character varying"
"prcadm","timezone","last_modified_date","timestamp with time zone"
"prcadm","turn_exception","turn_exception_id","bigint"
"prcadm","turn_exception","zone_id","bigint"
"prcadm","turn_exception","rms_department_id","bigint"
"prcadm","turn_exception","rms_subdepartment_id","bigint"
"prcadm","turn_exception","rms_bracket_id","bigint"
"prcadm","turn_exception","trto_value","numeric"
"prcadm","turn_exception","under_trto_limit","numeric"
"prcadm","turn_exception","start_date","date"
"prcadm","turn_exception","end_date","date"
"prcadm","turn_exception","created_by","character varying"
"prcadm","turn_exception","created_date","timestamp with time zone"
"prcadm","turn_exception","last_modified_by","character varying"
"prcadm","turn_exception","last_modified_date","timestamp with time zone"
"prcadm","zone","zone_id","bigint"
"prcadm","zone","zone_number","integer"
"prcadm","zone","start_date","date"
"prcadm","zone","end_date","date"
"prcadm","zone","zone_name","character varying"
"prcadm","zone","created_by","character varying"
"prcadm","zone","created_date","timestamp with time zone"
"prcadm","zone","last_modified_by","character varying"
"prcadm","zone","last_modified_date","timestamp with time zone"
"prcadm","zone","comments","character varying"
"prcadm","zone","company_code","character varying"
"prcadm","zone","company_name","character varying"
"prcadm","zone","cost_zone_id","bigint"
"prcadm","zone_pricing_rule","zone_pricing_rule_id","bigint"
"prcadm","zone_pricing_rule","zone_id","bigint"
"prcadm","zone_pricing_rule","rms_bracket_id","bigint"
"prcadm","zone_pricing_rule","rms_subdepartment_id","bigint"
"prcadm","zone_pricing_rule","rms_department_id","bigint"
"prcadm","zone_pricing_rule","new_used_rate_prem","numeric"
"prcadm","zone_pricing_rule","new_rate_prem","numeric"
"prcadm","zone_pricing_rule","turn","numeric"
"prcadm","zone_pricing_rule","term_prem","smallint"
"prcadm","zone_pricing_rule","recalc_term_flag","smallint"
"prcadm","zone_pricing_rule","start_date","date"
"prcadm","zone_pricing_rule","end_date","date"
"prcadm","zone_pricing_rule","pricing_queue_id","bigint"
"prcadm","zone_pricing_rule","pricing_upload_id","bigint"
"prcadm","zone_pricing_rule","created_by","character varying"
"prcadm","zone_pricing_rule","created_date","timestamp with time zone"
"prcadm","zone_pricing_rule","last_modified_by","character varying"
"prcadm","zone_pricing_rule","last_modified_date","timestamp with time zone"
"prcadm","zone_store","zone_store_id","bigint"
"prcadm","zone_store","zone_id","bigint"
"prcadm","zone_store","start_date","date"
"prcadm","zone_store","end_date","date"
"prcadm","zone_store","created_by","character varying"
"prcadm","zone_store","created_date","timestamp with time zone"
"prcadm","zone_store","last_modified_by","character varying"
"prcadm","zone_store","last_modified_date","timestamp with time zone"
"prcadm","zone_store","state_code","character varying"
"prcadm","zone_store","store_number","character varying"
"prcadm","zone_store","store_type","character varying"
"prcadm","zone_store","company_code","character varying"
