"table_schema","table_name","column_name","data_type"
"racadm","aud_customer_risk_assessment","created_source","character varying"
"racadm","aud_customer_risk_assessment","last_modified_source","character varying"
"racadm","aud_customer_risk_assessment","aud_timestamp","timestamp with time zone"
"racadm","aud_customer_tax_exempt","aud_customer_tax_exempt_id","bigint"
"racadm","aud_customer_tax_exempt","customer_tax_exempt_id","bigint"
"racadm","aud_customer_tax_exempt","federal_tax_id","character varying"
"racadm","aud_customer_tax_exempt","tax_exempt_status_date","date"
"racadm","aud_customer_tax_exempt","acknowledged_date","date"
"racadm","aud_customer_tax_exempt","acknowledged_by","character varying"
"racadm","aud_customer_tax_exempt","settlement_date","date"
"racadm","aud_customer_tax_exempt","submitted_date","date"
"racadm","aud_customer_tax_exempt","tax_collected","smallint"
"racadm","aud_customer_tax_exempt","customer_id","bigint"
"racadm","aud_customer_tax_exempt","tax_exempt_status_id","bigint"
"racadm","aud_customer_tax_exempt","tax_exempt_status_reason_id","bigint"
"racadm","aud_customer_tax_exempt","ent_party_tax_exempt_id","bigint"
"racadm","aud_customer_tax_exempt","created_by","character varying"
"racadm","aud_customer_tax_exempt","created_date","timestamp with time zone"
"racadm","aud_customer_tax_exempt","last_modified_by","character varying"
"racadm","aud_customer_tax_exempt","last_modified_date","timestamp with time zone"
"racadm","aud_customer_tax_exempt","ent_created_by","character varying"
"racadm","aud_customer_tax_exempt","ent_created_date","timestamp with time zone"
"racadm","aud_customer_tax_exempt","ent_last_modified_by","character varying"
"racadm","aud_customer_tax_exempt","ent_last_modified_date","timestamp with time zone"
"racadm","aud_customer_tax_exempt","created_source","character varying"
"racadm","aud_customer_tax_exempt","last_modified_source","character varying"
"racadm","aud_customer_tax_exempt","aud_timestamp","timestamp with time zone"
"racadm","aud_inventory","aud_inventory_id","integer"
"racadm","aud_inventory","inventory_id","bigint"
"racadm","aud_inventory","inventory_number","character varying"
"racadm","aud_inventory","inventory_status_type_id","bigint"
"racadm","aud_inventory","inventory_status_reason_id","bigint"
"racadm","aud_inventory","inventory_status_date","timestamp without time zone"
"racadm","aud_inventory","store_id","bigint"
"racadm","aud_inventory","inventory_desc","character varying"
"racadm","aud_inventory","idle_date","date"
"racadm","aud_inventory","chargeoff_date","date"
"racadm","aud_inventory","acquistion_date","date"
"racadm","aud_inventory","purchase_cost","numeric"
"racadm","aud_inventory","purchase_date","date"
"racadm","aud_inventory","rms_item_master_id","bigint"
"racadm","aud_inventory","serial_number","character varying"
"racadm","aud_inventory","model_number","character varying"
"racadm","aud_inventory","physical_store_id","bigint"
"racadm","aud_inventory","po_number","bigint"
"racadm","aud_inventory","memory_needs_cleaning","smallint"
"racadm","aud_inventory","item_condition_id","bigint"
"racadm","aud_inventory","total_remaining_value","numeric"
"racadm","aud_inventory","remaining_value","numeric"
"racadm","aud_inventory","nonops_remaining_value","numeric"
"racadm","aud_inventory","nonops_rv_pct_applied","numeric"
"racadm","aud_inventory","acquisition_reason","character varying"
"racadm","aud_inventory","depreciation_switch_date","date"
"racadm","aud_inventory","remaining_depreciation_days","integer"
"racadm","aud_inventory","audit_message","character varying"
"racadm","aud_inventory","created_by","character varying"
"racadm","aud_inventory","created_date","timestamp with time zone"
"racadm","aud_inventory","last_modified_by","character varying"
"racadm","aud_inventory","last_modified_date","timestamp with time zone"
"racadm","aud_inventory","ent_created_by","character varying"
"racadm","aud_inventory","ent_created_date","timestamp with time zone"
"racadm","aud_inventory","ent_last_modified_by","character varying"
"racadm","aud_inventory","ent_last_modified_date","timestamp with time zone"
"racadm","aud_inventory","ent_inventory_id","bigint"
"racadm","aud_inventory","created_source","character varying"
"racadm","aud_inventory","last_modified_source","character varying"
"racadm","aud_inventory","invoice_post_date","date"
"racadm","aud_inventory","invoice_number","character varying"
"racadm","aud_inventory","reservation_expiry_date","date"
"racadm","aud_inventory","rto_acquisition_date","date"
"racadm","aud_legal_hold","aud_legal_hold_id","bigint"
"racadm","aud_legal_hold","legal_hold_id","bigint"
"racadm","aud_legal_hold","customer_id","bigint"
"racadm","aud_legal_hold","effective_date","date"
"racadm","aud_legal_hold","resolved_date","date"
"racadm","aud_legal_hold","note","character varying"
"racadm","aud_legal_hold","legal_hold_reason_id","bigint"
"racadm","aud_legal_hold","legal_resolved_reason_id","bigint"
"racadm","aud_legal_hold","created_by","character varying"
"racadm","aud_legal_hold","created_date","timestamp with time zone"
"racadm","aud_legal_hold","last_modified_by","character varying"
"racadm","aud_legal_hold","last_modified_date","timestamp with time zone"
"racadm","aud_legal_hold","ent_created_by","character varying"
"racadm","aud_legal_hold","ent_last_modified_by","character varying"
"racadm","aud_legal_hold","ent_created_date","timestamp with time zone"
"racadm","aud_legal_hold","ent_last_modified_date","timestamp with time zone"
"racadm","aud_legal_hold","ent_party_legal_hold_id","bigint"
"racadm","aud_legal_hold","created_source","character varying"
"racadm","aud_legal_hold","last_modified_source","character varying"
"racadm","aud_legal_hold","aud_timestamp","timestamp with time zone"
"racadm","aud_phone","aud_phone_id","bigint"
"racadm","aud_phone","phone_id","bigint"
"racadm","aud_phone","customer_id","bigint"
"racadm","aud_phone","phone_type_id","bigint"
"racadm","aud_phone","phone_number","character varying"
"racadm","aud_phone","phone_extension","character varying"
"racadm","aud_phone","call_time_id","bigint"
"racadm","aud_phone","primary_flag","smallint"
"racadm","aud_phone","note","character varying"
"racadm","aud_phone","active","smallint"
"racadm","aud_phone","created_by","character varying"
"racadm","aud_phone","created_date","timestamp with time zone"
"racadm","aud_phone","last_modified_by","character varying"
"racadm","aud_phone","last_modified_date","timestamp with time zone"
"racadm","aud_phone","ent_created_by","character varying"
"racadm","aud_phone","ent_last_modified_by","character varying"
"racadm","aud_phone","ent_created_date","timestamp with time zone"
"racadm","aud_phone","ent_last_modified_date","timestamp with time zone"
"racadm","aud_phone","ent_phone_id","bigint"
"racadm","aud_phone","created_source","character varying"
"racadm","aud_phone","last_modified_source","character varying"
"racadm","aud_phone","aud_timestamp","timestamp with time zone"
"racadm","aud_promotion_detail","aud_promotion_detail_id","bigint"
"racadm","aud_promotion_detail","promotion_detail_id","bigint"
"racadm","aud_promotion_detail","promotion_key","character varying"
"racadm","aud_promotion_detail","promotion_value","character varying"
"racadm","aud_promotion_detail","ent_promotion_detail_id","bigint"
"racadm","aud_promotion_detail","promotion_id","bigint"
"racadm","aud_promotion_detail","created_by","character varying"
"racadm","aud_promotion_detail","created_date","timestamp with time zone"
"racadm","aud_promotion_detail","last_modified_by","character varying"
"racadm","aud_promotion_detail","last_modified_date","timestamp with time zone"
"racadm","aud_promotion_detail","aud_timestamp","timestamp with time zone"
"racadm","aud_store_control","aud_store_control_id","bigint"
"racadm","aud_store_control","store_id","bigint"
"racadm","aud_store_control","store_number","character varying"
"racadm","aud_store_control","allow_loads","smallint"
"racadm","aud_store_control","last_business_date_loaded","date"
"racadm","aud_store_control","last_load_execution_date","date"
"racadm","aud_store_control","reload_count","integer"
"racadm","aud_store_control","created_by","character varying"
"racadm","aud_store_control","created_date","timestamp with time zone"
"racadm","aud_store_control","last_modified_by","character varying"
"racadm","aud_store_control","last_modified_date","timestamp with time zone"
"racadm","audit_action_needed","audit_action_needed_id","bigint"
"racadm","audit_action_needed","ref_code","character varying"
"racadm","audit_action_needed","display_seq","integer"
"racadm","audit_action_needed","active","smallint"
"racadm","audit_action_needed","default_val","smallint"
"racadm","audit_action_needed","desc_en","character varying"
"racadm","audit_action_needed","desc_es","character varying"
"racadm","audit_action_needed","created_by","character varying"
"racadm","audit_action_needed","created_date","timestamp with time zone"
"racadm","audit_action_needed","last_modified_by","character varying"
"racadm","audit_action_needed","last_modified_date","timestamp with time zone"
"racadm","audit_entry_type","audit_entry_type_id","smallint"
"racadm","audit_entry_type","ref_code","character varying"
"racadm","audit_entry_type","display_seq","integer"
"racadm","audit_entry_type","active","smallint"
"racadm","audit_entry_type","default_val","smallint"
"racadm","audit_entry_type","desc_en","character varying"
"racadm","audit_entry_type","desc_es","character varying"
"racadm","audit_entry_type","created_by","character varying"
"racadm","audit_entry_type","created_date","timestamp with time zone"
"racadm","audit_entry_type","last_modified_by","character varying"
"racadm","audit_entry_type","last_modified_date","timestamp with time zone"
"racadm","audit_exception","audit_exception_id","bigint"
"racadm","audit_exception","ref_code","character varying"
"racadm","audit_exception","display_seq","integer"
"racadm","audit_exception","active","smallint"
"racadm","audit_exception","default_val","smallint"
"racadm","audit_exception","desc_en","character varying"
"racadm","audit_exception","desc_es","character varying"
"racadm","audit_exception","created_by","character varying"
"racadm","audit_exception","created_date","timestamp with time zone"
"racadm","audit_exception","last_modified_by","character varying"
"racadm","audit_exception","last_modified_date","timestamp with time zone"
"racadm","audit_log","status","character varying"
"racadm","audit_log","start_time","timestamp with time zone"
"racadm","audit_log","end_time","timestamp with time zone"
"racadm","awsdms_apply_exceptions","TASK_NAME","character varying"
"racadm","awsdms_apply_exceptions","TABLE_OWNER","character varying"
"racadm","awsdms_apply_exceptions","TABLE_NAME","character varying"
"racadm","awsdms_apply_exceptions","ERROR_TIME","timestamp without time zone"
"racadm","awsdms_apply_exceptions","STATEMENT","text"
"racadm","awsdms_apply_exceptions","ERROR","text"
"racadm","awsdms_history","server_name","character varying"
"racadm","awsdms_history","task_name","character varying"
"racadm","awsdms_history","timeslot_type","character varying"
"racadm","awsdms_history","timeslot","timestamp without time zone"
"racadm","awsdms_history","timeslot_duration","bigint"
"racadm","awsdms_history","timeslot_latency","bigint"
"racadm","awsdms_history","timeslot_records","bigint"
"racadm","awsdms_history","timeslot_volume","bigint"
"racadm","awsdms_status","server_name","character varying"
"racadm","awsdms_status","task_name","character varying"
"racadm","awsdms_status","task_status","character varying"
"racadm","awsdms_status","status_time","timestamp without time zone"
"racadm","awsdms_status","pending_changes","bigint"
"racadm","awsdms_status","disk_swap_size","bigint"
"racadm","awsdms_status","task_memory","bigint"
"racadm","awsdms_status","source_current_position","character varying"
"racadm","awsdms_status","source_current_timestamp","timestamp without time zone"
"racadm","awsdms_status","source_tail_position","character varying"
"racadm","awsdms_status","source_tail_timestamp","timestamp without time zone"
"racadm","awsdms_status","source_timestamp_applied","timestamp without time zone"
"racadm","awsdms_suspended_tables","server_name","character varying"
"racadm","awsdms_suspended_tables","task_name","character varying"
"racadm","awsdms_suspended_tables","table_owner","character varying"
"racadm","awsdms_suspended_tables","table_name","character varying"
"racadm","awsdms_suspended_tables","suspend_reason","character varying"
"racadm","awsdms_suspended_tables","suspend_timestamp","timestamp without time zone"
"racadm","awsdms_validation_failures_v1","TASK_NAME","character varying"
"racadm","awsdms_validation_failures_v1","TABLE_OWNER","character varying"
"racadm","awsdms_validation_failures_v1","TABLE_NAME","character varying"
"racadm","awsdms_validation_failures_v1","FAILURE_TIME","timestamp without time zone"
"racadm","awsdms_validation_failures_v1","KEY_TYPE","character varying"
"racadm","awsdms_validation_failures_v1","KEY","character varying"
"racadm","awsdms_validation_failures_v1","FAILURE_TYPE","character varying"
"racadm","awsdms_validation_failures_v1","DETAILS","character varying"
"racadm","bank","bank_id","bigint"
"racadm","bank","bank_code","character varying"
"racadm","bank","bank_name","character varying"
"racadm","bank","created_by","character varying"
"racadm","bank","created_date","timestamp with time zone"
"racadm","bank","last_modified_by","character varying"
"racadm","bank","last_modified_date","timestamp with time zone"
"racadm","bank_account","bank_account_id","bigint"
"racadm","bank_account","bank_id","bigint"
"racadm","bank_account","company_number","character varying"
"racadm","bank_account","accounting_unit","character varying"
"racadm","bank_account","account_number","character varying"
"racadm","bank_account","gl_account_id","bigint"
"racadm","bank_account","active","smallint"
"racadm","bank_account","bank_reconciliation_code","character varying"
"racadm","bank_account","bank_reconciliation_export","smallint"
"racadm","bank_account","created_by","character varying"
"racadm","bank_account","created_date","timestamp with time zone"
"racadm","bank_account","last_modified_by","character varying"
"racadm","bank_account","last_modified_date","timestamp with time zone"
"racadm","bank_account","ent_bank_account_id","bigint"
"racadm","bank_deposit","bank_deposit_id","bigint"
"racadm","bank_deposit","store_id","bigint"
"racadm","bank_deposit","business_date","date"
"racadm","bank_deposit","deposit_date","timestamp with time zone"
"racadm","bank_deposit","recommended_cash_amount","numeric"
"racadm","bank_deposit","cash_amount","numeric"
"racadm","bank_deposit","non_cash_amount","numeric"
"racadm","bank_deposit","store_bank_account_id","bigint"
"racadm","bank_deposit","reconnet_posted_date","date"
"racadm","bank_deposit","gl_posted_date","date"
"racadm","bank_deposit","run_group_id","bigint"
"racadm","bank_deposit","notes","character varying"
"racadm","bank_deposit","created_by","character varying"
"racadm","bank_deposit","created_date","timestamp with time zone"
"racadm","bank_deposit","last_modified_by","character varying"
"racadm","bank_deposit","last_modified_date","timestamp with time zone"
"racadm","bank_deposit","ent_created_by","character varying"
"racadm","bank_deposit","ent_last_modified_by","character varying"
"racadm","bank_deposit","ent_created_date","timestamp with time zone"
"racadm","bank_deposit","ent_last_modified_date","timestamp with time zone"
"racadm","bank_deposit","ent_tally_id","bigint"
"racadm","bank_deposit","created_source","character varying"
"racadm","bank_deposit","last_modified_source","character varying"
"racadm","bank_deposit","gl_posted","character"
"racadm","bank_deposit_bkp","bank_deposit_id","bigint"
"racadm","bank_deposit_bkp","store_id","bigint"
"racadm","bank_deposit_bkp","business_date","date"
"racadm","bank_deposit_bkp","deposit_date","timestamp with time zone"
"racadm","bank_deposit_bkp","recommended_cash_amount","numeric"
"racadm","bank_deposit_bkp","cash_amount","numeric"
"racadm","bank_deposit_bkp","non_cash_amount","numeric"
"racadm","bank_deposit_bkp","store_bank_account_id","bigint"
"racadm","bank_deposit_bkp","reconnet_posted_date","date"
"racadm","bank_deposit_bkp","gl_posted_date","date"
"racadm","bank_deposit_bkp","run_group_id","bigint"
"racadm","bank_deposit_bkp","notes","character varying"
"racadm","bank_deposit_bkp","created_by","character varying"
"racadm","bank_deposit_bkp","created_date","timestamp with time zone"
"racadm","bank_deposit_bkp","last_modified_by","character varying"
"racadm","bank_deposit_bkp","last_modified_date","timestamp with time zone"
"racadm","bank_deposit_bkp","ent_created_by","character varying"
"racadm","bank_deposit_bkp","ent_last_modified_by","character varying"
"racadm","bank_deposit_bkp","ent_created_date","timestamp with time zone"
"racadm","bank_deposit_bkp","ent_last_modified_date","timestamp with time zone"
"racadm","bank_deposit_bkp","ent_tally_id","bigint"
"racadm","bank_deposit_bkp","created_source","character varying"
"racadm","bank_deposit_bkp","last_modified_source","character varying"
"racadm","bank_deposit_bkp","gl_posted","character"
"racadm","bank_deposit_bkp1","bank_deposit_id","bigint"
"racadm","bank_deposit_bkp1","store_id","bigint"
"racadm","bank_deposit_bkp1","business_date","date"
"racadm","bank_deposit_bkp1","deposit_date","timestamp with time zone"
"racadm","bank_deposit_bkp1","recommended_cash_amount","numeric"
"racadm","bank_deposit_bkp1","cash_amount","numeric"
"racadm","bank_deposit_bkp1","non_cash_amount","numeric"
"racadm","bank_deposit_bkp1","store_bank_account_id","bigint"
"racadm","bank_deposit_bkp1","reconnet_posted_date","date"
"racadm","bank_deposit_bkp1","gl_posted_date","date"
"racadm","bank_deposit_bkp1","run_group_id","bigint"
"racadm","bank_deposit_bkp1","notes","character varying"
"racadm","bank_deposit_bkp1","created_by","character varying"
"racadm","bank_deposit_bkp1","created_date","timestamp with time zone"
"racadm","bank_deposit_bkp1","last_modified_by","character varying"
"racadm","bank_deposit_bkp1","last_modified_date","timestamp with time zone"
"racadm","bank_deposit_bkp1","ent_created_by","character varying"
"racadm","bank_deposit_bkp1","ent_last_modified_by","character varying"
"racadm","bank_deposit_bkp1","ent_created_date","timestamp with time zone"
"racadm","bank_deposit_bkp1","ent_last_modified_date","timestamp with time zone"
"racadm","bank_deposit_bkp1","ent_tally_id","bigint"
"racadm","bank_deposit_bkp1","created_source","character varying"
"racadm","bank_deposit_bkp1","last_modified_source","character varying"
"racadm","bank_deposit_bkp1","gl_posted","character"
"racadm","brand","brand_id","bigint"
"racadm","brand","brand_name","character varying"
"racadm","brand","active","smallint"
"racadm","brand","rms_brand_code","character varying"
"racadm","brand","created_by","character varying"
"racadm","brand","created_date","timestamp with time zone"
"racadm","brand","last_modified_by","character varying"
"racadm","brand","last_modified_date","timestamp with time zone"
"racadm","call_result","call_result_id","bigint"
"racadm","call_result","ref_code","character varying"
"racadm","call_result","display_seq","integer"
"racadm","call_result","active","smallint"
"racadm","call_result","default_val","smallint"
"racadm","call_result","desc_en","character varying"
"racadm","call_result","desc_es","character varying"
"racadm","call_result","created_by","character varying"
"racadm","call_result","created_date","timestamp with time zone"
"racadm","call_result","last_modified_by","character varying"
"racadm","call_result","last_modified_date","timestamp with time zone"
"racadm","call_time","call_time_id","bigint"
"racadm","call_time","ref_code","character varying"
"racadm","call_time","display_seq","integer"
"racadm","call_time","active","smallint"
"racadm","call_time","desc_en","character varying"
"racadm","call_time","desc_es","character varying"
"racadm","call_time","created_by","character varying"
"racadm","call_time","created_date","timestamp with time zone"
"racadm","call_time","last_modified_by","character varying"
"racadm","call_time","last_modified_date","timestamp with time zone"
"racadm","call_time","default_val","smallint"
"racadm","cancel_return_reason","cancel_return_reason_id","smallint"
"racadm","cancel_return_reason","ref_code","character varying"
"racadm","cancel_return_reason","display_seq","integer"
"racadm","cancel_return_reason","active","smallint"
"racadm","cancel_return_reason","default_val","smallint"
"racadm","cancel_return_reason","desc_en","character varying"
"racadm","cancel_return_reason","desc_es","character varying"
"racadm","cancel_return_reason","finance_group_id","smallint"
"racadm","cancel_return_reason","created_by","character varying"
"racadm","cancel_return_reason","created_date","timestamp with time zone"
"racadm","cancel_return_reason","last_modified_by","character varying"
"racadm","cancel_return_reason","last_modified_date","timestamp with time zone"
"racadm","card_authorization","card_authorization_id","bigint"
"racadm","card_authorization","store_id","bigint"
"racadm","card_authorization","receipt_transaction_id","bigint"
"racadm","card_authorization","authorization_number","character varying"
"racadm","card_authorization","authorization_date","character varying"
"racadm","card_authorization","authorization_time","character varying"
"racadm","card_authorization","card_token","character varying"
"racadm","card_authorization","transaction_amount","numeric"
"racadm","card_authorization","card_number_last_four","character varying"
"racadm","card_authorization","card_type_id","bigint"
"racadm","card_authorization","external_transaction_id","character varying"
"racadm","card_authorization","is_reversed","smallint"
"racadm","card_authorization","cc_processing_method_id","bigint"
"racadm","card_authorization","provider_hash_number","character varying"
"racadm","card_authorization","provider_payment_auth_id","integer"
"racadm","card_authorization","ref_number","character varying"
"racadm","card_authorization","reversed_card_auth_id","bigint"
"racadm","card_authorization","cc_transaction_type_id","bigint"
"racadm","card_authorization","created_by","character varying"
"racadm","card_authorization","created_date","timestamp with time zone"
"racadm","card_authorization","last_modified_by","character varying"
"racadm","card_authorization","last_modified_date","timestamp with time zone"
"racadm","card_authorization","ent_created_by","character varying"
"racadm","card_authorization","ent_created_date","timestamp with time zone"
"racadm","card_authorization","ent_last_modified_by","character varying"
"racadm","card_authorization","ent_last_modified_date","timestamp with time zone"
"racadm","card_authorization","ent_card_authorization_id","bigint"
"racadm","card_authorization","created_source","character varying"
"racadm","card_authorization","last_modified_source","character varying"
"racadm","card_authorization","customer_payment_method_id","bigint"
"racadm","card_device","card_device_id","bigint"
"racadm","card_device","name","character varying"
"racadm","card_device","description","character varying"
"racadm","card_device","active","smallint"
"racadm","card_device","register_number","character varying"
"racadm","card_device","term_number","character varying"
"racadm","card_device","store_number","character varying"
"racadm","card_device","client_host_name","character varying"
"racadm","card_device","device_ip_address","character varying"
"racadm","card_device","device_port","character varying"
"racadm","card_device","device_options","character varying"
"racadm","card_device","sig_cap","smallint"
"racadm","card_device","provider_ip","character varying"
"racadm","card_device","provider_port","character varying"
"racadm","card_device","provider_options","character varying"
"racadm","card_device","created_by","character varying"
"racadm","card_device","created_date","timestamp with time zone"
"racadm","card_device","last_modified_by","character varying"
"racadm","card_device","last_modified_date","timestamp with time zone"
"racadm","card_device","ent_card_device_id","bigint"
"racadm","card_device","ent_created_by","character varying"
"racadm","card_device","ent_created_date","timestamp with time zone"
"racadm","card_device","ent_last_modified_by","character varying"
"racadm","card_device","ent_last_modified_date","timestamp with time zone"
"racadm","card_type","card_type_id","bigint"
"racadm","card_type","ref_code","character varying"
"racadm","card_type","display_seq","integer"
"racadm","card_type","active","smallint"
"racadm","card_type","default_val","smallint"
"racadm","card_type","desc_en","character varying"
"racadm","card_type","desc_es","character varying"
"racadm","card_type","created_by","character varying"
"racadm","card_type","created_date","timestamp with time zone"
"racadm","card_type","last_modified_by","character varying"
"racadm","card_type","last_modified_date","timestamp with time zone"
"racadm","carrier","carrier_id","bigint"
"racadm","carrier","carrier_name","character varying"
"racadm","carrier","carrier_desc","character varying"
"racadm","carrier","active","smallint"
"racadm","carrier","display_seq","integer"
"racadm","carrier","effective_start_date","date"
"racadm","carrier","effective_end_date","date"
"racadm","carrier","created_by","character varying"
"racadm","carrier","created_date","timestamp with time zone"
"racadm","carrier","last_modified_by","character varying"
"racadm","carrier","last_modified_date","timestamp with time zone"
"racadm","carrier","ent_created_by","character varying"
"racadm","carrier","ent_last_modified_by","character varying"
"racadm","carrier","ent_created_date","timestamp with time zone"
"racadm","carrier","ent_last_modified_date","timestamp with time zone"
"racadm","carrier","last_modified_source","character varying"
"racadm","carrier","created_source","character varying"
"racadm","cash_drawer","cash_drawer_id","bigint"
"racadm","cash_drawer","store_id","bigint"
"racadm","cash_drawer","business_date","date"
"racadm","cash_drawer","cash_drawer_number","integer"
"racadm","cash_drawer","created_by","character varying"
"racadm","cash_drawer","created_date","timestamp with time zone"
"racadm","cash_drawer","last_modified_by","character varying"
"racadm","cash_drawer","last_modified_date","timestamp with time zone"
"racadm","cash_drawer","ent_created_by","character varying"
"racadm","cash_drawer","ent_last_modified_by","character varying"
"racadm","cash_drawer","ent_created_date","timestamp with time zone"
"racadm","cash_drawer","ent_last_modified_date","timestamp with time zone"
"racadm","cash_drawer","created_source","character varying"
"racadm","cash_drawer","last_modified_source","character varying"
"racadm","cash_drawer_bkp","cash_drawer_id","bigint"
"racadm","cash_drawer_bkp","store_id","bigint"
"racadm","cash_drawer_bkp","business_date","date"
"racadm","cash_drawer_bkp","cash_drawer_number","integer"
"racadm","cash_drawer_bkp","created_by","character varying"
"racadm","cash_drawer_bkp","created_date","timestamp with time zone"
"racadm","cash_drawer_bkp","last_modified_by","character varying"
"racadm","cash_drawer_bkp","last_modified_date","timestamp with time zone"
"racadm","cash_drawer_bkp","ent_created_by","character varying"
"racadm","cash_drawer_bkp","ent_last_modified_by","character varying"
"racadm","cash_drawer_bkp","ent_created_date","timestamp with time zone"
"racadm","cash_drawer_bkp","ent_last_modified_date","timestamp with time zone"
"racadm","cash_drawer_bkp","created_source","character varying"
"racadm","cash_drawer_bkp","last_modified_source","character varying"
"racadm","cash_drawer_bkp1","cash_drawer_id","bigint"
"racadm","cash_drawer_bkp1","store_id","bigint"
"racadm","cash_drawer_bkp1","business_date","date"
"racadm","cash_drawer_bkp1","cash_drawer_number","integer"
"racadm","cash_drawer_bkp1","created_by","character varying"
"racadm","cash_drawer_bkp1","created_date","timestamp with time zone"
"racadm","cash_drawer_bkp1","last_modified_by","character varying"
"racadm","cash_drawer_bkp1","last_modified_date","timestamp with time zone"
"racadm","cash_drawer_bkp1","ent_created_by","character varying"
"racadm","cash_drawer_bkp1","ent_last_modified_by","character varying"
"racadm","cash_drawer_bkp1","ent_created_date","timestamp with time zone"
"racadm","cash_drawer_bkp1","ent_last_modified_date","timestamp with time zone"
"racadm","cash_drawer_bkp1","created_source","character varying"
"racadm","cash_drawer_bkp1","last_modified_source","character varying"
"racadm","cashsale_product","cashsale_product_id","bigint"
"racadm","cashsale_product","cashsale_product_number","character varying"
"racadm","cashsale_product","cashsale_product_code","character varying"
"racadm","cashsale_product","cashsale_product_group","character varying"
"racadm","cashsale_product","cashsale_provider_id","bigint"
"racadm","cashsale_product","desc_en","character varying"
"racadm","cashsale_product","cashsale_product_type_id","bigint"
"racadm","cashsale_product","variable","bigint"
"racadm","cashsale_product","min_value","bigint"
"racadm","cashsale_product","max_value","bigint"
"racadm","cashsale_product","active","smallint"
"racadm","cashsale_product","created_by","character varying"
"racadm","cashsale_product","created_date","timestamp with time zone"
"racadm","cashsale_product","last_modified_by","character varying"
"racadm","cashsale_product","last_modified_date","timestamp with time zone"
"racadm","cashsale_product","returns_mobile_number_prompt","smallint"
"racadm","cashsale_product_type","cashsale_product_type_id","smallint"
"racadm","cashsale_product_type","ref_code","character varying"
"racadm","cashsale_product_type","active","smallint"
"racadm","cashsale_product_type","desc_en","character varying"
"racadm","cashsale_product_type","created_by","character varying"
"racadm","cashsale_product_type","created_date","timestamp with time zone"
"racadm","cashsale_product_type","last_modified_by","character varying"
"racadm","cashsale_product_type","last_modified_date","timestamp with time zone"
"racadm","cashsale_provider","cashsale_provider_id","bigint"
"racadm","cashsale_provider","provider_name","character varying"
"racadm","cashsale_provider","active","smallint"
"racadm","cashsale_provider","desc_en","character varying"
"racadm","cashsale_provider","created_by","character varying"
"racadm","cashsale_provider","created_date","timestamp with time zone"
"racadm","cashsale_provider","last_modified_by","character varying"
"racadm","cashsale_provider","last_modified_date","timestamp with time zone"
"racadm","cashsale_providers","cashsale_providers_id","character varying"
"racadm","cashsale_providers","ref_code","character varying"
"racadm","cashsale_providers","display_seq","integer"
"racadm","cashsale_providers","active","smallint"
"racadm","cashsale_providers","desc_en","character varying"
"racadm","cashsale_providers","desc_es","character varying"
"racadm","cashsale_providers","created_by","character varying"
"racadm","cashsale_providers","created_date","timestamp with time zone"
"racadm","cashsale_providers","last_modified_by","character varying"
"racadm","cashsale_providers","last_modified_date","timestamp with time zone"
"racadm","cashsale_providers","default_val","integer"
"racadm","cc_processing_method","cc_processing_method_id","bigint"
"racadm","cc_processing_method","ref_code","character varying"
"racadm","cc_processing_method","display_seq","integer"
"racadm","cc_processing_method","active","smallint"
"racadm","cc_processing_method","default_val","smallint"
"racadm","cc_processing_method","desc_en","character varying"
"racadm","cc_processing_method","desc_es","character varying"
"racadm","cc_processing_method","created_by","character varying"
"racadm","cc_processing_method","created_date","timestamp with time zone"
"racadm","cc_processing_method","last_modified_by","character varying"
"racadm","cc_processing_method","last_modified_date","timestamp with time zone"
"racadm","cc_transaction_type","cc_transaction_type_id","bigint"
"racadm","cc_transaction_type","ref_code","character varying"
"racadm","cc_transaction_type","display_seq","integer"
"racadm","cc_transaction_type","active","smallint"
"racadm","cc_transaction_type","default_val","smallint"
"racadm","cc_transaction_type","desc_en","character varying"
"racadm","cc_transaction_type","desc_es","character varying"
"racadm","cc_transaction_type","created_by","character varying"
"racadm","cc_transaction_type","created_date","timestamp with time zone"
"racadm","cc_transaction_type","last_modified_by","character varying"
"racadm","cc_transaction_type","last_modified_date","timestamp with time zone"
"racadm","client_factura","client_factura_id","bigint"
"racadm","client_factura","customer_rfc_id","character varying"
"racadm","client_factura","invoice_flag","smallint"
"racadm","client_factura","customer_id","bigint"
"racadm","client_factura","document_id","bigint"
"racadm","client_factura","customer_tax_type_id","smallint"
"racadm","client_factura","tax_regime_id","smallint"
"racadm","client_factura","created_by","character varying"
"racadm","client_factura","created_date","timestamp with time zone"
"racadm","client_factura","last_modified_by","character varying"
"racadm","client_factura","last_modified_date","timestamp with time zone"
"racadm","client_factura","email","character varying"
"racadm","client_factura","zip","character varying"
"racadm","club","club_id","bigint"
"racadm","club","ref_code","character varying"
"racadm","club","club_name","character varying"
"racadm","club","club_short_name","character varying"
"racadm","club","weekly_rate","numeric"
"racadm","club","biweekly_rate","numeric"
"racadm","club","semi_monthly_rate","numeric"
"racadm","club","monthly_rate","numeric"
"racadm","club","default_val","smallint"
"racadm","club","active","smallint"
"racadm","club","display_seq","integer"
"racadm","club","created_by","character varying"
"racadm","club","created_date","timestamp with time zone"
"racadm","club","last_modified_by","character varying"
"racadm","club","last_modified_date","timestamp with time zone"
"racadm","club","ent_created_by","character varying"
